NORAD ID,REFERENCE ALTITUDE EPOCH,REFERENCE ALTITUDE (KM),REFERENCE TLE 1,REFERENCE TLE 2,PREDICTION EPOCH,PREDICTION ALTITUDE (KM),LAST TLE LINE 1,LAST TLE LINE 2,ESTIMATED REENTRY EPOCH,ESTIMATED REENTRY ALTITUDE (KM),MIN DST
45385,2020-11-13 13:13:03+00:00,277,1 45385U 20019AB  20318.55072654 +.00869347 +36309-3 +17531-2 0  9995,2 45385 052.9988 147.7997 0002805 292.7171 067.3561 15.99110369038368,2020-11-26 12:13:03+00:00,99.502765625,1 45385U 20019AB  20324.65065031  .21036594  12419-4  17560-2 0  9996,2 45385  52.9836 115.7917 0006213 324.4231 124.8648 16.38817508 39330"}],2020-11-20 07:36:56+00:00,97.9389375,-45.0
45056,2020-11-29 18:32:59+00:00,281,1 45056U 20006N   20334.77291054 +.00040287 +11924-4 +10000-3 0  9991,2 45056 052.9998 273.4978 0007147 043.2899 316.7893 15.96688691046778,,,1 45056U 20006N   20340.11875573 +.10864156 +12006-4 +21678-2 0  9994,2 45056 052.9843 245.5314 0008198 221.5877 138.4542 16.30609258047306"}],2020-12-06 16:51:00+00:00,95.6397890625,-28.0
44273,2020-12-21 23:16:48+00:00,280,1 44273U 19029AQ  20356.97000456  .01451095  11802-2  27801-2 0  9997,2 44273  52.9805 255.0174 0008708 197.3635 162.7645 16.00128963 90031,2020-12-29 12:16:48+00:00,96.4856484375,1 44273U 19029AQ  20361.37262435  .19593865  12379-4  10665-2 0  9997,2 44273  52.9738 231.8413 0005472 237.7623 123.7494 16.42262567 90747"}],2020-12-26 23:56:35+00:00,96.969609375,-44.0
46678,2020-12-23 08:24:10+00:00,280,1 46678U 20073J   20358.35011906  .01433304  11912-2  24354-2 0  9990,2 46678  53.0403 137.8739 0008666  12.0590 198.9992 16.02202113 10926,2020-12-30 18:24:10+00:00,95.85940625,1 46678U 20073J   20362.54227016  .41226016  12449-4  10634-2 0  9995,2 46678  53.0395 115.7885 0007438 121.1149 327.3160 16.45355000 11603"}],2020-12-27 20:00:52+00:00,88.61828125,-44.0
45664,2021-01-01 11:46:44+00:00,280,1 45664U 20035H   21001.49079145  .00815098  31750-3  16165-2 0  9999,2 45664  52.9878 209.3097 0008923 232.1736 127.8012 15.99323662 34040,2021-01-15 02:46:44+00:00,99.876796875,1 45664U 20035H   21007.95333308  .09260230  12165-4  19438-2 0  9997,2 45664  52.9766 175.4583 0008431 304.5320  55.5790 16.30075266 35081"}],2021-01-09 21:52:48+00:00,95.9146484375,-44.0
46551,2021-02-24 14:00:02+00:00,281,1 46551U 20070V   21055.58335648  .00658729  19726-3  15036-2 0  9997,2 46551  52.9868 100.1301 0004695  52.3525 346.0010 15.96855099 23043,2021-03-14 01:00:02+00:00,99.8302578125,1 46551U 20070V   21065.92065322  .62648057  12504-4  77239-3 0  9998,2 46551  52.9647  46.1242 0010495 137.6549 320.6458 16.48963428 24699"}],2021-03-07 02:05:44+00:00,85.5246171875,-58.0
44268,2021-03-03 02:56:00+00:00,281,1 44268U 19029AK  21062.12221691  .00656156  19922-3  13949-2 0  9993,2 44268  53.0003 329.2527 0002670 126.8903 233.4865 15.98152435100253,2021-03-20 09:56:00+00:00,97.4792734375,1 44268U 19029AK  21068.04847412  .99999999  12761-4  62063-3 0  9995,2 44268  53.1000 298.0790 0004294 211.0752 300.1477 16.55493516101208"}],2021-03-09 02:09:48+00:00,99.0728984375,-45.0
45097,2021-03-13 09:37:50+00:00,280,1 45097U 20006BF  21072.40127816  .00208685  28853-4  44163-3 0  9994,2 45097  52.9859 326.1102 0013572 271.7756  88.1717 15.98214537 64864,2021-05-05 23:37:50+00:00,98.735203125,1 45097U 20006BF  21077.92898017  .11012273  12156-4  21011-2 0  9997,2 45097  52.9706 297.1523 0011421 281.5423  79.1913 16.30956567 66201"}],2021-03-20 11:17:44+00:00,95.3766640625,-54.0
44286,2021-03-23 09:00:38+00:00,279,1 44286U 19029BD  21082.37544217  .01142446  64106-3  25916-2 0  9998,2 44286  52.9976 218.2939 0006274  10.8302 349.2859 15.97029477104681,2021-04-02 09:00:38+00:00,99.845203125,1 44286U 19029BD  21087.40895416  .19980176  12469-4  14773-2 0  9991,2 44286  52.9860 191.9313 0006600 344.8422  15.2425 16.39813578105491"}],2021-03-29 01:48:54+00:00,99.190890625,-54.0
44240,2021-03-31 17:14:18+00:00,281,1 44240U 19029F   21090.71826153  .00736902  24110-3  18690-2 0  9994,2 44240  52.9892 211.9703 0013352 336.8007  23.2415 15.94771129104463,2021-04-16 17:14:18+00:00,99.5331796875,1 44240U 19029F   21100.41945393  .20637293  12492-4  12328-2 0  9999,2 44240  52.9634 161.2403 0004843   7.8568 353.8836 16.41561846106011"}],2021-04-11 01:04:01+00:00,95.1864375,-54.0
47176,2021-04-11 17:24:24+00:00,280,1 47176U 20088BG  21101.72527730  .00924732  41130-3  19245-2 0  9993,2 47176  53.0486  32.1467 0004330 240.0317 120.2101 15.98550416 22918,2021-04-23 22:24:24+00:00,96.5056796875,1 47176U 20088BG  21107.56626082  .39519753  12581-4  90621-3 0  9993,2 47176  53.0596   1.6346 0010910  66.9177 294.9452 16.45525817 23859"}],2021-04-17 21:35:25+00:00,81.20590625,-61.0
44289,2021-04-12 15:55:01+00:00,280,1 44289U 19029BG  21102.66320291  .00810518  30102-3  18868-2 0  9998,2 44289  52.9947 232.4431 0007178 354.2812   5.8132 15.96478653106271,2021-04-27 00:55:01+00:00,94.0308046875,1 44289U 19029BG  21108.57519667  .35374924  12432-4  30987-2 0  9998,2 44289  52.9905 201.5628 0008484 323.9147  36.3798 16.38335892107222"}],2021-04-19 00:48:17+00:00,88.8284609375,-61.0
44750,2020-12-29 12:15:16+00:00,280,1 44750U 19074AP  20364.51060615  .00118908  16914-4  27072-3 0  9993,2 44750  52.9970  46.2984 0004644  46.5224 313.6189 15.97288756 63129,2021-04-02 15:15:16+00:00,98.530109375,1 44750U 19074AP  21113.21440449  .28281060  12321-4  25431-2 0  9994,2 44750  52.9635 168.4884 0004785 272.2723  87.9233 16.38218237 81710"}],2021-04-23 17:08:45+00:00,98.2527734375,-44.0
44275,2021-05-15 20:34:06+00:00,280,1 44275U 19029AS  21135.85701610  .00834105  33086-3  17077-2 0  9991,2 44275  52.9868  35.9611 0006088 245.3931 114.6101 15.98807091110864,2021-05-29 08:34:06+00:00,95.98315625,1 44275U 19029AS  21141.51229603  .15536320  12295-4  16625-2 0  9990,2 44275  52.9765   6.3365 0005976 281.9226  81.9336 16.36668510111766"}],2021-05-22 12:17:42+00:00,95.1949921875,-37.0
46729,2021-05-20 20:31:14+00:00,281,1 46729U 20073BM  21140.85502425  .01043532  52832-3  22944-2 0  9993,2 46729  53.0493 135.8155 0001847  60.5511 299.7023 15.97605783 34099,2021-05-31 18:31:14+00:00,97.6050703125,1 46729U 20073BM  21148.12464446  .78257239  12668-4  53587-3 0  9998,2 46729  53.0411  97.7780 0006244 224.0554 136.8152 16.52992505 35266"}],2021-05-28 04:59:29+00:00,99.13078125,-37.0
48477,2021-05-25 23:06:59+00:00,248,1 48477U 21040BB  21145.96317749  .00499458  14674-3  40138-3 0  9999,2 48477  53.0455 138.0801 0008664 253.5452 202.4745 16.13685456  3951,2021-06-12 20:06:59+00:00,97.426078125,1 48477U 21040BB  21153.89881469  .33258120  12317-4  10940-2 0  9990,2 48477  53.0189  95.7131 0009567 170.8802 189.9362 16.43956428  5244"}],2021-06-03 06:34:18+00:00,95.008109375,-37.0
45218,2021-03-22 13:11:49+00:00,279,1 45218U 20012AS  21081.54986973  .00478999  10783-3  10167-2 0  9993,2 45218  53.0520 212.4783 0001510 323.7100  36.3826 15.98197215 62326,2021-04-15 03:11:49+00:00,99.7058203125,1 45218U 20012AS  21167.34813319  .24239713  12261-4  15318-2 0  9991,2 45218  53.0234 123.1593 0007847 192.0491 307.9059 16.41032458 75172"}],2021-06-16 21:21:19+00:00,98.447109375,-54.0
45749,2021-05-10 02:57:18+00:00,280,1 45749U 20038V   21130.12312930  .00151055  20482-4  32504-3 0  9994,2 45749  52.9783  75.7198 0006842  95.3254 264.8554 15.98166424 53390,2021-07-22 14:57:18+00:00,99.29,1 45749U 20038V   21170.53947039  .05537828  12507-4  23872-3 0  9995,2 45749  52.9609 223.5150 0006980 305.9361  54.1037 16.43106914 59896"}],2021-06-21 11:56:50+00:00,98.1854609375,-61.0
44279,2021-06-06 01:34:58+00:00,280,1 44279U 19029AW  21157.06594856  .00237209  33314-4  57092-3 0  9993,2 44279  52.9864 280.9246 0011731 318.1615  41.8515 15.95904071114305,2021-07-24 14:34:58+00:00,99.4420390625,1 44279U 19029AW  21177.30805130  .20332303  12183-4  27110-2 0  9993,2 44279  52.9689 175.4485 0004973 244.1786 116.1520 16.34670081117568"}],2021-06-27 01:23:36+00:00,99.50471875,-37.0
45715,2021-01-19 15:44:10+00:00,282,1 45715U 20035BL  21019.65567298  .01224378  76049-3  26640-2 0  9999,2 45715  52.9916 106.3660 0001189 163.6900 196.4166 15.97848144 37477,2021-01-28 21:44:10+00:00,97.5077578125,1 45715U 20035BL  21177.72502507  .99999999  12440-4  10340-2 0  9995,2 45715  52.9459 358.0170 0017306 174.1779 187.9217 16.49940395 62503"}],2021-06-26 19:24:02+00:00,94.198046875,-41.0
45737,2021-01-18 18:25:14+00:00,280,1 45737U 20038H   21018.76752030  .00144047  19632-4  31304-3 0  9990,2 45737  53.0012 284.8868 0001617  72.7845 287.3360 15.98054068 35868,2021-04-05 22:25:14+00:00,99.65321875,1 45737U 20038H   21179.44055034  .12805629  12187-4  18688-2 0  9993,2 45737  52.9645 170.7137 0005422 264.0653  96.4333 16.33801791 61626"}],2021-06-29 17:34:24+00:00,94.9586953125,-41.0
47132,2021-06-28 02:39:02+00:00,280,1 47132U 20088L   21179.11043734  .00736821  24862-3  16499-2 0  9991,2 47132  53.0503  18.1538 0014502 290.9173  69.0303 15.97022731 34470,2021-07-13 18:39:02+00:00,93.964875,1 47132U 20088L   21186.50669524  .46850315  12584-4  85446-3 0  9996,2 47132  53.0370 339.4997 0012040 281.7856  79.0208 16.46588110 35661"}],2021-07-05 17:09:38+00:00,95.7543125,-41.0
47893,2021-07-04 01:52:23+00:00,281,1 47893U 21021AK  21185.07804847  .00808817  30518-3  17595-2 0  9993,2 47893  53.0386  18.1042 0004011 273.2300  86.8433 15.97742164 18149,2021-07-18 03:52:23+00:00,99.650390625,1 47893U 21021AK  21192.60382678  .38126951  12577-4  85397-3 0  9998,2 47893  53.0247 338.6761 0008917 290.7927 130.6549 16.45878566 19351"}],2021-07-11 21:29:31+00:00,93.2292265625,-41.0
46739,2021-07-06 19:57:18+00:00,280,1 46739U 20074A   21187.83145595  .01013036  49928-3  21507-2 0  9997,2 46739  53.0549  10.9116 0006781 274.5912  85.4342 15.98186051 40157,2021-07-17 22:57:18+00:00,99.9996640625,1 46739U 20074A   21195.28310945  .38666503  12594-4  98088-3 0  9990,2 46739  53.0227 331.8822 0007949 310.4108  50.2494 16.45376551 41353"}],2021-07-14 14:47:41+00:00,83.8057421875,-41.0
46587,2021-07-10 05:26:56+00:00,280,1 46587U 20070BH  21191.22703611  .00768349  27700-3  15979-2 0  9994,2 46587  53.0499 167.3763 0008043 263.4861  96.5252 15.98494748 44095,2021-07-25 00:26:56+00:00,93.982734375,1 46587U 20070BH  21199.20471766  .55681225  12596-4  51031-3 0  9998,2 46587  53.0389 125.6189 0010309 244.1080 269.3464 16.50797342 45382"}],2021-07-18 08:54:48+00:00,92.0171484375,-41.0
46367,2021-07-19 05:24:05+00:00,280,1 46367U 20062AU  21200.22505216  .00749882  26119-3  16110-2 0  9995,2 46367  53.0535  35.5296 0006548 284.1114  75.9187 15.97934720 49459,2021-08-03 09:24:05+00:00,97.842015625,1 46367U 20062AU  21206.68787657  .24643069  12458-4  18768-2 0  9991,2 46367  53.0465   1.7252 0012977 301.4169  58.9307 16.39292647 50497"}],2021-07-26 07:30:33+00:00,81.3145078125,-41.0
48457,2021-07-21 10:03:41+00:00,280,1 48457U 21040AF  21202.41922208  .00386530  72632-4  84441-3 0  9993,2 48457  53.0452 217.6142 0003017 299.4027  60.6700 15.97696071 12841,2021-08-19 20:03:41+00:00,98.01678125,1 48457U 21040AF  21209.14014223  .55410599  12576-4  64405-3 0  9991,2 48457  53.0313 182.3599 0004585 202.7543 247.9397 16.49827213 13937"}],2021-07-28 07:21:48+00:00,90.0457578125,-41.0
44958,2021-07-21 13:08:12+00:00,281,1 44958U 20001AW  21202.54735581  .00774033  27228-3  18283-2 0  9990,2 44958  53.0526 313.6278 0007515 346.4849  13.5977 15.96205364 85779,2021-08-05 13:08:12+00:00,98.1986953125,1 44958U 20001AW  21210.15000558  .38719428  12474-4  14841-2 0  9997,2 44958  53.0326 273.9075 0001470 251.0926 207.3554 16.44261095 86997"}],2021-07-29 10:36:00+00:00,94.8120546875,-41.0
45070,2021-07-22 10:30:50+00:00,283,1 45070U 20006AC  21203.43808433  .00723033  23550-3  17379-2 0  9990,2 45070  53.0522 269.1633 0004135   0.9948 359.1131 15.95919543 82585,2021-08-07 14:30:50+00:00,98.0558828125,1 45070U 20006AC  21210.97038664  .08224908  12004-4  23127-2 0  9994,2 45070  53.0396 229.9354 0002270 266.1993  93.8788 16.27016243 83450"}],2021-08-01 07:17:21+00:00,96.481375,-41.0
45200,2021-07-23 12:27:13+00:00,283,1 45200U 20012Y   21204.51890351  .00929326  40314-3  21673-2 0  9994,2 45200  53.0450  23.8093 0003819 318.7590  41.6812 15.96500552 79847,2021-08-05 01:27:13+00:00,99.3381875,1 45200U 20012Y   21211.88260907  .19365719  12377-4  21821-2 0  9994,2 45200  53.0232 345.3826 0012720 305.9591 197.4062 16.35947635 81022"}],2021-07-31 16:10:57+00:00,90.395984375,-40.0
46139,2021-07-24 12:25:18+00:00,282,1 46139U 20057Y   21205.51756952  .00865566  34588-3  20214-2 0  9995,2 46139  53.0591 320.1542 0004732 359.9240   0.1682 15.96457175 52399,2021-08-06 20:25:18+00:00,99.7922265625,1 46139U 20057Y   21213.05145374  .14885519  12444-4  11462-2 0  9991,2 46139  53.0321 280.8007 0006010 341.5113  89.3621 16.39498705 53604"}],2021-08-01 23:14:06+00:00,94.6351640625,-82.0
46373,2021-08-08 17:39:55+00:00,280,1 46373U 20062BA  21220.73605150  .00687027  21471-3  15712-2 0  9993,2 46373  53.0506 279.0569 0006160 326.2618  33.8017 15.96807096 52744,2021-08-25 16:39:55+00:00,94.1751875,1 46373U 20062BA  21229.46356932  .57479253  12924-4  48391-3 0  9999,2 46373  53.0406 233.4740 0024998  41.4098  81.2348 16.49810577 54311"}],2021-08-17 15:07:32+00:00,92.23,-82.0
44730,2021-08-10 15:57:39+00:00,280,1 44730U 19074T   21222.66502988  .00575555  16173-3  97672-3 0  9999,2 44730  53.0142 102.4419 0009371 248.3491 205.9550 16.01997020 97318,2021-08-29 12:57:39+00:00,92.930265625,1 44730U 19074T   21228.07054281  .40169601  12289-4  50012-2 0  9994,2 44730  53.0025  74.0491 0017884 283.4374 221.2305 16.34730305 98182"}],2021-08-16 11:41:35+00:00,86.6888203125,-82.0
46057,2021-08-10 20:17:14+00:00,281,1 46057U 20055AG  21222.84529728  .00576655  15173-3  13010-2 0  9999,2 46057  53.0200  37.7987 0005891 298.3311  61.7122 15.97056325 57346,2021-08-30 21:17:14+00:00,97.0309296875,1 46057U 20055AG  21230.74154258  .38987460  12598-4  11280-2 0  9996,2 46057  53.0084 356.5218 0009677 314.4744  47.0368 16.44539840 58083"}],2021-08-19 01:47:49+00:00,84.765625,-82.0
45069,2021-08-12 10:31:35+00:00,278,1 45069U 20006AB  21224.43860326  .00779689  29205-3  14918-2 0  9997,2 45069  53.0125 179.8488 0005063 201.5578 158.5239 16.00004417 85323,2021-08-26 16:31:35+00:00,99.3753984375,1 45069U 20006AB  21230.95713167  .31027258  12405-4  14421-2 0  9997,2 45069  53.0005 145.5800 0007487 253.1874 107.1637 16.42723338 86714"}],2021-08-19 07:58:16+00:00,99.186484375,-82.0
46377,2021-08-12 14:12:12+00:00,280,1 46377U 20062BE  21224.59180622  .00644066  19031-3  14124-2 0  9998,2 46377  53.0485 232.9270 0006714 289.4847  70.5456 15.97558240 53729,2021-08-30 09:12:12+00:00,99.8042890625,1 46377U 20062BE  21232.36328579  .14885505  12197-4  16100-2 0  9990,2 46377  53.0358 192.3235 0007721 238.1711 122.1073 16.36524688 55137"}],2021-08-21 09:43:08+00:00,93.8984453125,-82.0
46761,2021-08-16 04:39:41+00:00,280,1 46761U 20074Y   21228.19422004  .00789894  29095-3  17032-2 0  9992,2 46761  53.0535 221.7632 0005624 274.2349  85.8213 15.97884258 45809,2021-08-30 15:39:41+00:00,97.91565625,1 46761U 20074Y   21235.33847048  .15803945  12297-4  91011-3 0  9992,2 46761  53.0410 184.3738 0008725 221.1580 138.8810 16.41686468 46946"}],2021-08-24 03:07:24+00:00,91.9850859375,-82.0
46771,2021-08-17 05:03:34+00:00,280,1 46771U 20074AJ  21229.21081524  .00820508  31632-3  17458-2 0  9995,2 46771  53.0539 216.4765 0006018 264.3747  95.6599 15.98121655 45961,2021-08-30 23:03:34+00:00,99.7327421875,1 46771U 20074AJ  21236.10544720  .47941147  12438-4  11212-2 0  9993,2 46771  53.0413 180.3877 0011103 244.3008 116.3426 16.45403155 47068"}],2021-08-24 07:31:51+00:00,99.1263046875,-82.0
48601,2021-08-17 01:18:17+00:00,280,1 48601U 21041BA  21229.05436590  .00800283  29578-3  18016-2 0  9998,2 48601  53.0513  29.3825 0004456 324.5853  35.5100 15.97119622 15694,2021-08-31 10:18:17+00:00,97.1701484375,1 48601U 21041BA  21236.76608624  .09285607  12212-4  21469-2 0  9993,2 48601  53.0429 349.1178 0012570 330.8779  29.3988 16.28904837 16935"}],2021-08-26 20:23:10+00:00,88.02334375,-82.0
45091,2021-08-19 12:53:37+00:00,280,1 45091U 20006AZ  21231.53723301  .00701060  23022-3  14301-2 0  9997,2 45091  53.0512 116.4921 0007352 243.6335 116.3939 15.98842823 87191,2021-09-04 14:53:37+00:00,96.82734375,1 45091U 20006AZ  21237.75620352  .07806481  11918-4  30047-2 0  9996,2 45091  53.0439  84.0272 0015922 278.3548  81.6447 16.22978305 88193"}],2021-08-28 08:08:56+00:00,99.3182421875,-82.0
47123,2021-08-19 14:33:00+00:00,280,1 47123U 20088B   21231.60625053  .00809452  30875-3  16921-2 0  9996,2 47123  53.0481 174.8535 0006779 254.9707 105.0541 15.98426448 41930,2021-09-02 11:33:00+00:00,99.164640625,1 47123U 20088B   21238.19244072  .17986568  12169-4  24444-2 0  9993,2 47123  53.0409 140.3793 0010161 257.4889 103.0154 16.34338817 42991"}],2021-08-27 01:37:07+00:00,96.100796875,-82.0
46540,2021-08-21 19:48:48+00:00,282,1 46540U 20070J   21233.82555386  .00865368  34478-3  20413-2 0  9998,2 46540  53.0512  18.0196 0005073 334.1016  25.9701 15.96270163 49945,2021-09-04 05:48:48+00:00,98.480421875,1 46540U 20070J   21240.67532726  .23951234  12367-4  36837-2 0  9996,2 46540  53.0581 342.3455 0011721 352.1059   8.0445 16.33090103 51043"}],2021-08-29 10:12:28+00:00,83.782359375,-82.0
46683,2021-08-28 23:47:26+00:00,283,1 46683U 20073P   21240.99127751  .01110316  59563-3  25914-2 0  9996,2 46683  53.0493  78.1504 0010583 288.0991  71.8884 15.96431770 48250,2021-09-08 10:47:26+00:00,99.2983984375,1 46683U 20073P   21247.72921106  .73263710  12545-4  24647-2 0  9998,2 46683  53.0328  42.9537 0013401 298.6671 192.0923 16.43343441 49819"}],2021-09-04 21:30:04+00:00,93.196515625,-64.0
46697,2021-08-31 11:17:46+00:00,279,1 46697U 20073AD  21243.47067051  .00958492  43861-3  20892-2 0  9991,2 46697  53.0532  57.2130 0009662 287.9505  71.9707 15.97654457 49253,2021-09-12 10:17:46+00:00,96.54390625,1 46697U 20073AD  21249.68297350  .07780494  12581-4  10741-3 0  9998,2 46697  53.0257  24.7660 0020752 274.5787  86.0178 16.47119031 50252"}],2021-09-07 21:23:29+00:00,97.3940859375,-64.0
47142,2021-09-04 04:19:39+00:00,280,1 47142U 20088W   21247.18031556  .00945265  42206-3  21304-2 0  9991,2 47142  53.0558 105.1436 0005807 308.4205  51.6410 15.97107627 44266,2021-09-16 09:19:39+00:00,97.2214921875,1 47142U 20088W   21253.04441292  .11557223  12152-4  27296-2 0  9994,2 47142  53.0412  74.5586 0013538 297.1963 158.3359 16.28633317 45202"}],2021-09-11 15:03:57+00:00,94.1068984375,-64.0
46773,2021-09-05 04:27:01+00:00,281,1 46773U 20074AL  21248.18542706  .00957255  43759-3  20869-2 0  9991,2 46773  53.0475 122.3819 0007509 272.6241  87.3946 15.97687049 48942,2021-09-17 03:27:01+00:00,97.5848515625,1 46773U 20074AL  21254.02717463  .37416381  12472-4  15869-2 0  9998,2 46773  53.0302  91.8338 0007112 281.4415  78.9026 16.43154917 49882"}],2021-09-11 08:39:08+00:00,93.070984375,-64.0
46170,2021-09-06 13:57:15+00:00,281,1 46170U 20057BF  21249.58142812  .00954032  42544-3  22362-2 0  9993,2 46170  53.0520  54.8517 0011470 305.2927  54.7028 15.96298473 59987,2021-09-18 21:57:15+00:00,91.402171875,1 46170U 20057BF  21255.73910243  .21004112  12485-4  21929-2 0  9996,2 46170  53.0410  22.6696 0014120 336.1409  24.3424 16.36550410 60970"}],2021-09-13 11:44:18+00:00,84.8244921875,-64.0
46381,2021-09-06 13:26:13+00:00,280,1 46381U 20062BJ  21249.55987761  .01001661  48846-3  21070-2 0  9998,2 46381  53.0489 101.8552 0004032 251.7925 108.2787 15.98378672 57938,2021-09-17 19:26:13+00:00,98.65115625,1 46381U 20062BJ  21255.47123287  .28543201  12763-4  33324-3 0  9997,2 46381  52.9854  70.8209 0029226  66.1049  31.0536 16.47033332 58889"}],2021-09-12 20:18:35+00:00,90.2670078125,-64.0
47125,2021-09-06 10:35:12+00:00,281,1 47125U 20088D   21249.44110880  .00852209  33384-3  19960-2 0  9998,2 47125  53.0484  38.2886 0011451 306.0523  53.9443 15.96296154 45118,2021-09-20 02:35:12+00:00,99.9950234375,1 47125U 20088D   21255.80874432  .22380421  12484-4  17292-2 0  9996,2 47125  53.0646   5.0045 0009508 331.3288 170.5296 16.39348706 46444"}],2021-09-13 11:24:36+00:00,82.6783828125,-64.0
44971,2021-09-14 09:19:55+00:00,280,1 44971U 20001BK  21257.38883623  .01121229  63528-3  22546-2 0  9992,2 44971  53.0169  44.5819 0011547 312.0553  93.9441 15.99090993 94343,2021-09-24 07:19:55+00:00,96.846625,1 44971U 20001BK  21262.80825689  .18035194  12370-4  22980-2 0  9998,2 44971  53.0050  16.1756 0010582 324.9792 175.5924 16.34923731 95217"}],2021-09-20 14:23:53+00:00,98.8117890625,-65.0
44287,2021-09-22 18:58:44+00:00,281,1 44287U 19029BE  21265.79079078  .01328777  94202-3  26573-2 0  9999,2 44287  52.9834 136.6508 0011452 233.4678 126.6063 15.99262348132024,2021-10-01 05:58:44+00:00,98.4303828125,1 44287U 19029BE  21269.58650490  .32671130  12458-4  14077-2 0  9991,2 44287  52.9578 116.7260 0003663  96.3451 319.5267 16.43523148132637"}],2021-09-26 23:04:34+00:00,96.533125,-65.0
46695,2021-09-24 05:31:53+00:00,281,1 46695U 20073AB  21267.23047451  .01084464  56648-3  25174-2 0  9996,2 46695  53.0568 305.6180 0006783 319.2201  40.8592 15.96588388 52909,2021-10-04 23:31:53+00:00,99.448546875,1 46695U 20073AB  21272.53210823  .17430910  12161-4  26258-2 0  9995,2 46695  53.0349 277.9482 0002223 232.5591 220.5989 16.33543473 53755"}],2021-09-30 10:46:14+00:00,99.1252109375,-65.0
46145,2021-09-24 13:58:41+00:00,282,1 46145U 20057AE  21267.58241915  .01062563  53849-3  25152-2 0  9999,2 46145  53.0541  12.5618 0005222 347.3101  12.7718 15.96243614 62165,2021-10-05 13:58:41+00:00,99.5372890625,1 46145U 20057AE  21273.44510289  .86597524  12553-4  97752-3 0  9991,2 46145  53.0359 341.9158 0007159 156.8503 317.2446 16.49789798 63114"}],2021-09-30 13:40:57+00:00,87.148765625,-65.0
44962,2021-09-23 14:16:10+00:00,280,1 44962U 20001BA  21266.59456047  .00988182  45012-3  24906-2 0  9999,2 44962  53.0548 359.3642 0013136   2.6260 357.4847 15.94928781 95796,2021-10-05 12:16:10+00:00,96.53671875,1 44962U 20001BA  21273.13018918  .13570187  12388-4  15747-2 0  9998,2 44962  53.0419 325.3064 0008986  19.5069 345.8793 16.35847011 96845"}],2021-10-01 06:07:28+00:00,99.141453125,-65.0
46777,2021-09-26 14:01:10+00:00,281,1 46777U 20074AQ  21269.58414770  .01035477  50787-3  24552-2 0  9997,2 46777  53.0465  15.3618 0009171 312.2611  47.7638 15.96151025 52326,2021-10-07 21:01:10+00:00,93.4429375,1 46777U 20074AQ  21274.68947575  .10536138  12067-4  36768-2 0  9990,2 46777  53.0424 348.7774 0009085 345.6214  14.4986 16.24403207 53142"}],2021-10-03 14:32:51+00:00,97.03678125,-65.0
