NORAD CAT ID,NAME,LAUNCH DATE,REENTRY DATE,DRY MASS (KG),ORBIT,PLNAME
62249,QIANFAN-48,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-12
62250,QIANFAN-49,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-13
62251,QIANFAN-50,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-14
62252,QIANFAN-51,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-15
62253,QIANFAN-52,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-16
62254,QIANFAN-53,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-17
62255,QIANFAN-54,2024-12-05,None,267.0,LEO/P,Qianfan Jigui 03-18
62256,PROBA-3 CSC,2024-12-05,None,300.0,HEO,PROBA-3 Coronagraph
62258,PROBA-3 OSC,2024-12-05,None,200.0,HEO,PROBA-3 Occulter
62259,SIRIUS XM-9,2024-12-05,None,2884.0,GEO/S,SXM-9
62261,SENTINEL 1C,2024-12-05,None,2027.0,LEO/S,Sentinel-1C
62262,STARLINK-32632,2024-12-06,2025-02-11,5.0,LLEO/I,-
62267,STARLINK-11496,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-01
62268,STARLINK-11501,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-02
62269,STARLINK-11491,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-03
62270,STARLINK-11479,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-04
62271,STARLINK-11489,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-05
62272,STARLINK-11494,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-06
62273,STARLINK-11333,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-07
62274,STARLINK-11504,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-08
62275,STARLINK-11495,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-09
62276,STARLINK-11498,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-10
62277,STARLINK-11484,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-11
62278,STARLINK-11487,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-12
62279,STARLINK-11499,2024-12-08,None,700.0,LLEO/I,Starlink Group 12-5-13
62280,STARLINK-33548,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-14
62281,STARLINK-33544,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-15
62282,STARLINK-33560,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-16
62283,STARLINK-33547,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-17
62284,STARLINK-33563,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-18
62285,STARLINK-33550,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-19
62286,STARLINK-33564,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-20
62287,STARLINK-33546,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-21
62288,STARLINK-33565,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-22
62289,STARLINK-33549,2024-12-08,None,500.0,LLEO/I,Starlink Group 12-5-23
62290,GJZ 01,2024-12-12,None,150.0,LEO/I,GJZ XSX 1
62291,GJZ 02,2024-12-12,None,150.0,LEO/I,GJZ XSX 2
62292,GJZ 03,2024-12-12,None,150.0,LEO/I,GJZ XSX 3
62293,GJZ 04,2024-12-12,None,150.0,LEO/I,GJZ XSX 4
62294,GJZ 05,2024-12-12,None,150.0,LEO/I,GJZ XSX 5
62295,YODAKA,2024-11-05,2025-03-11,1.0,LLEO/I,LignoSat
62299,ONGLAISAT,2024-11-05,2025-03-04,10.0,LLEO/I,Onglaisat
62301,STARLINK-32648,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-01
62302,STARLINK-32594,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-02
62303,STARLINK-32621,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-03
62304,STARLINK-32597,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-04
62305,STARLINK-32649,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-05
62306,STARLINK-32633,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-06
62307,STARLINK-32646,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-07
62308,STARLINK-32706,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-08
62309,STARLINK-32678,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-09
62310,STARLINK-32696,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-10
62311,STARLINK-32700,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-11
62312,STARLINK-32698,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-12
62313,STARLINK-32634,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-13
62314,STARLINK-32651,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-14
62315,STARLINK-32627,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-15
62316,STARLINK-32596,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-16
62317,STARLINK-32519,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-17
62318,STARLINK-32576,2024-12-13,2025-07-19,700.0,LLEO/I,Starlink Group 11-2-18
62319,STARLINK-32527,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-19
62320,STARLINK-32481,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-20
62321,STARLINK-32645,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-21
62322,STARLINK-32654,2024-12-13,None,700.0,LLEO/I,Starlink Group 11-2-22
62323,HULIANWANG DIGUI-01,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-01
62324,HULIANWANG DIGUI-02,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-02
62325,HULIANWANG DIGUI-03,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-03
62326,HULIANWANG DIGUI-04,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-04
62327,HULIANWANG DIGUI-05,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-05
62328,HULIANWANG DIGUI-06,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-06
62329,HULIANWANG DIGUI-07,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-07
62330,HULIANWANG DIGUI-08,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-08
62331,HULIANWANG DIGUI-09,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-09
62332,HULIANWANG DIGUI-10,2024-12-16,None,800.0,LEO/P,Xingwang Jinjigui 1-10
62333,PIESAT-2 09,2024-12-16,None,320.0,LLEO/S,PIESAT-2-09
62334,PIESAT-2 10,2024-12-16,None,270.0,LLEO/S,PIESAT-2-10
62335,PIESAT-2 11,2024-12-16,None,270.0,LLEO/S,PIESAT-2-11
62336,PIESAT-2 12,None,None,270.0,-,-
62339,NAVSTAR 83 (USA 440),2024-12-17,None,2160.0,MEO,RRT-1
62362,O3B MPOWER F7,2024-12-17,None,1700.0,MEO,O3b mPOWER 7
62363,O3B MPOWER F8,2024-12-17,None,1700.0,MEO,O3b mPOWER 8
62365,TIANQI 33,2024-12-19,None,40.0,LEO/I,Tianqi-33
62366,TIANQI 34,2024-12-19,None,40.0,LEO/I,Tianqi-34
62367,TIANQI 35,2024-12-19,None,40.0,LEO/I,Tianqi-35
62368,TIANQI 36,2024-12-19,None,40.0,LEO/I,Tianqi-36
62374,TJS-12,2024-12-20,None,2500.0,GEO/S,Huoyan 6?
62377,KORSAT-2,2024-12-21,None,750.0,LLEO/I,ADD-425-3
62378,TANSTAAFL-2,2024-12-21,None,275.0,LLEO/I,Jackal Mission X-2
62379,HAWK-11B,2024-12-21,None,20.0,LLEO/I,Think Orbital F2
62381,HAWK-11C,2024-12-21,None,30.0,LLEO/I,Hawk 11C
62382,HAWK-11A,2024-12-21,None,30.0,LLEO/I,Hawk 11A
62383,LIZZIESAT-2,2024-12-21,None,100.0,LLEO/I,LizzieSat
62384,ICEYE-X49,2024-12-21,None,80.0,LLEO/I,OWLSAT-11
62386,TOMORROW-S4,2024-12-21,None,1.0,LLEO/I,Pleiades-Orpheus
62388,GITAI-SC1,2024-12-21,None,20.0,LLEO/I,GITAI SC1
62389,ICEYE-X47,2024-12-21,2025-01-10,0.0,LLEO/I,-
62391,LASARSAT,2024-12-21,None,1.0,LLEO/I,LasarSat-1
62392,TOMORROW-S3,2024-12-21,None,12.0,LLEO/I,OWLSAT-03
62394,CROCUBE,2024-12-21,None,1.0,LLEO/I,OWLSAT-08
62400,XCUBE-1,2024-12-21,None,12.0,LLEO/I,XCUBE-1
62401,CTC-0,2024-12-21,None,12.0,LLEO/I,CTC 0
62402,DJIBOUTI-1B,2024-12-21,None,1.0,LLEO/I,OWLSAT-10
62406,STRIX 2,2024-12-21,None,150.0,LLEO/S,StriX-2
62409,STARLINK-11444,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-01
62410,STARLINK-11493,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-02
62411,STARLINK-11453,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-03
62412,STARLINK-11462,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-04
62413,STARLINK-11441,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-05
62414,STARLINK-11445,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-06
62415,STARLINK-11355,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-07
62416,STARLINK-11446,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-08
62417,STARLINK-11428,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-09
62418,STARLINK-11447,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-10
62419,STARLINK-11439,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-11
62420,STARLINK-11434,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-12
62421,STARLINK-11461,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-13
62422,STARLINK-32692,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-14
62423,STARLINK-32680,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-15
62424,STARLINK-32638,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-16
62425,STARLINK-32283,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-17
62426,STARLINK-32676,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-18
62427,STARLINK-32659,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-19
62428,STARLINK-32614,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-20
62429,STARLINK-32418,2024-12-23,None,700.0,LLEO/I,Starlink Group 12-2-21
62430,RESURS P5,2024-12-25,None,5800.0,LLEO/S,Resurs-P 47KS No. 5
62432,STARLINK-32702,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-01
62433,STARLINK-32712,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-02
62434,STARLINK-32674,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-03
62435,STARLINK-32711,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-04
62436,STARLINK-32697,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-05
62437,STARLINK-32693,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-06
62438,STARLINK-32721,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-07
62439,STARLINK-32709,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-08
62440,STARLINK-32689,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-09
62441,STARLINK-32724,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-10
62442,STARLINK-32291,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-11
62443,STARLINK-32736,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-12
62444,STARLINK-32737,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-13
62445,STARLINK-32683,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-14
62446,STARLINK-32726,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-15
62447,STARLINK-32730,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-16
62448,STARLINK-32719,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-17
62449,STARLINK-32723,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-18
62450,STARLINK-32722,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-19
62451,STARLINK-32720,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-20
62452,STARLINK-32656,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-21
62453,STARLINK-32690,2024-12-29,None,700.0,LLEO/I,Starlink Group 11-3-22
62454,ASTRANIS UTILITYSAT,2024-12-29,None,400.0,HEO,Astranis Block 2-1
62455,NUVIEW ALPHA,2024-12-29,None,400.0,HEO,Astranis Block 2-3
62456,AGILA,2024-12-29,None,400.0,HEO,Astranis Block 2-4
62457,NUVIEW BRAVO,2024-12-29,None,400.0,HEO,Astranis Block 2-2
62459,SDX01,2024-12-30,None,180.0,LLEO/I,SDX-01
62460,SDX02,2024-12-30,2025-01-16,180.0,LLEO/I,SDX-02
62461,POEM 4,2024-12-30,2025-04-04,50.0,LLEO/I,POEM-4
62462,STARLINK-11518,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-01
62463,STARLINK-11455,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-02
62464,STARLINK-11459,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-03
62465,STARLINK-11178,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-04
62466,STARLINK-11506,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-05
62467,STARLINK-11486,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-06
62468,STARLINK-11511,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-07
62469,STARLINK-11505,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-08
62470,STARLINK-11497,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-09
62471,STARLINK-11477,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-10
62472,STARLINK-11500,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-11
62473,STARLINK-11464,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-12
62474,STARLINK-11502,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-13
62475,STARLINK-32657,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-14
62476,STARLINK-32734,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-15
62477,STARLINK-32733,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-16
62478,STARLINK-32707,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-17
62479,STARLINK-32705,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-18
62480,STARLINK-32743,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-19
62481,STARLINK-32753,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-20
62482,STARLINK-32699,2024-12-31,None,700.0,LLEO/I,Starlink Group 12-6-21
62483,THURAYA 4,2025-01-04,None,5000.0,HEO,Thuraya 4-NGS
62485,SJ-25,2025-01-06,None,2500.0,GEO/I,Shi Jian 25
62487,STARLINK-32713,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-01
62488,STARLINK-32732,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-02
62489,STARLINK-32328,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-03
62490,STARLINK-32332,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-04
62491,STARLINK-32717,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-05
62492,STARLINK-32757,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-06
62493,STARLINK-32731,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-07
62494,STARLINK-32694,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-08
62495,STARLINK-32708,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-09
62496,STARLINK-32718,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-10
62497,STARLINK-32729,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-11
62498,STARLINK-32739,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-12
62499,STARLINK-32714,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-13
62500,STARLINK-32685,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-14
62501,STARLINK-32691,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-15
62502,STARLINK-32788,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-16
62503,STARLINK-32768,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-17
62504,STARLINK-32792,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-18
62505,STARLINK-32725,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-19
62506,STARLINK-32681,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-20
62507,STARLINK-32679,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-21
62508,STARLINK-32749,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-22
62509,STARLINK-32744,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-23
62510,STARLINK-32701,2025-01-06,None,700.0,LLEO/I,Starlink Group 6-71-24
62511,STARLINK-11452,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-01
62512,STARLINK-11443,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-02
62513,STARLINK-11440,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-03
62514,STARLINK-11514,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-04
62515,STARLINK-11508,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-05
62516,STARLINK-11510,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-06
62517,STARLINK-11512,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-07
62518,STARLINK-11450,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-08
62519,STARLINK-11507,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-09
62520,STARLINK-11482,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-10
62521,STARLINK-11528,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-11
62522,STARLINK-11516,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-12
62523,STARLINK-11527,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-13
62524,STARLINK-32748,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-14
62525,STARLINK-32777,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-15
62526,STARLINK-32741,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-16
62527,STARLINK-32754,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-17
62528,STARLINK-32786,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-18
62529,STARLINK-32789,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-19
62530,STARLINK-32791,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-20
62531,STARLINK-32785,2025-01-08,None,700.0,LLEO/I,Starlink Group 12-11-21
62554,STARLINK-11538,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-01
62555,STARLINK-11534,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-02
62556,STARLINK-11515,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-03
62557,STARLINK-11478,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-04
62558,STARLINK-11358,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-05
62559,STARLINK-11517,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-06
62560,STARLINK-11519,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-07
62561,STARLINK-11451,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-08
62562,STARLINK-11530,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-09
62563,STARLINK-11536,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-10
62564,STARLINK-11540,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-11
62565,STARLINK-11523,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-12
62566,STARLINK-11525,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-13
62567,STARLINK-32752,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-14
62568,STARLINK-32760,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-15
62569,STARLINK-32715,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-16
62570,STARLINK-32764,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-17
62571,STARLINK-32773,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-18
62572,STARLINK-32750,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-19
62573,STARLINK-32771,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-20
62574,STARLINK-32766,2025-01-10,None,700.0,LLEO/I,Starlink Group 12-12-21
62576,CENTISPACE-1 S7,2025-01-13,None,140.0,LEO/I,Centispace-01-01
62577,CENTISPACE-1 S8,2025-01-13,None,140.0,LEO/I,Centispace-01-02
62578,CENTISPACE-1 S9,2025-01-13,None,140.0,LEO/I,Centispace-01-03
62579,CENTISPACE-1 S10,2025-01-13,None,140.0,LEO/I,Centispace-01-04
62580,CENTISPACE-1 S11,2025-01-13,None,140.0,LEO/I,Centispace-01-05
62581,CENTISPACE-1 S12,2025-01-13,None,140.0,LEO/I,Centispace-01-06
62582,CENTISPACE-1 S13,2025-01-13,None,140.0,LEO/I,Centispace-01-07
62583,CENTISPACE-1 S14,2025-01-13,None,140.0,LEO/I,Centispace-01-08
62584,CENTISPACE-1 S15,2025-01-13,None,140.0,LEO/I,Centispace-01-09
62585,CENTISPACE-1 S16,2025-01-13,None,140.0,LEO/I,Centispace-01-10
62587,STARLINK-11547,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-01
62588,STARLINK-11185,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-02
62589,STARLINK-11513,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-03
62590,STARLINK-11397,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-04
62591,STARLINK-11420,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-05
62592,STARLINK-11415,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-06
62593,STARLINK-11413,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-07
62594,STARLINK-11416,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-08
62595,STARLINK-11535,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-09
62596,STARLINK-11532,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-10
62597,STARLINK-11521,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-11
62598,STARLINK-11258,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-12
62599,STARLINK-11529,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-13
62600,STARLINK-32747,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-14
62601,STARLINK-32767,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-15
62602,STARLINK-32769,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-16
62603,STARLINK-32778,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-17
62604,STARLINK-32710,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-18
62605,STARLINK-32742,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-19
62606,STARLINK-32783,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-20
62607,STARLINK-32784,2025-01-13,None,700.0,LLEO/I,Starlink Group 12-4-21
62609,BUZZZER-1,2025-01-14,None,10.0,LLEO/S,Buzzzer-1
62610,EDISON-1,2025-01-14,None,15.0,LLEO/S,Edison-1
62611,BALKAN-1,2025-01-14,None,32.0,LLEO/S,Balkan-1
62612,GESAT GEN 1,2025-01-14,None,30.0,LLEO/S,GESAT Gen1
62613,FLOCK 4G 8,2025-01-14,None,1.0,LLEO/S,Fledgling Veery Barb
62616,INNOCUBE (TUSAT-31),2025-01-14,None,4.0,LLEO/S,TUBSAT-31
62617,SCOT-1 (SCOT),2025-01-14,None,1.0,LLEO/S,TechEdSat-22
62619,IRIS-F3,2025-01-14,None,14.0,LLEO/S,Saturnin-1
62621,FLOCK 4G 13,2025-01-14,None,14.0,LLEO/S,Dove 2533
62622,FLOCK 4G 9,2025-01-14,None,14.0,LLEO/S,Dove 251e
62623,OTTER,2025-01-14,None,10.0,LLEO/S,Otter
62624,FLOCK 4G 7,2025-01-14,None,10.0,LLEO/S,Dove 2538
62625,FLOCK 4G 12,2025-01-14,None,700.0,LLEO/S,MBZSAT
62627,RAY 1.0,2025-01-14,None,32.0,LLEO/S,Ray
62628,ION SCV-016,2025-01-14,None,150.0,LLEO/S,ION SCV016
62629,FLOCK 4G 11,2025-01-14,None,150.0,LLEO/S,Dove 252e
62630,ION SCV-014,2025-01-14,None,150.0,LLEO/S,ION SCV014
62631,PELICAN 3009,2025-01-14,None,146.0,LLEO/S,Pelican 3009
62632,SIGI,2025-01-14,None,109.0,LLEO/S,SIGI 1
62633,FLOCK 4G 26,2025-01-14,None,109.0,LLEO/S,Dove 2539
62634,FLOCK 4G 28,2025-01-14,None,109.0,LLEO/S,Dove 253e
62635,GARAI-A,2025-01-14,None,115.0,LLEO/S,GARAI A
62636,FLOCK 4G 20,2025-01-14,None,115.0,LLEO/S,Dove 2522
62637,FLOCK 4G 24,2025-01-14,None,115.0,LLEO/S,Dove 253d
62638,FLOCK 4G 16,2025-01-14,None,115.0,LLEO/S,Dove 252f
62639,FLOCK 4G 3,2025-01-14,None,115.0,LLEO/S,NuSat-45
62640,NUSAT-45 (UZMASAT-1),2025-01-14,None,115.0,LLEO/S,NuSat-45
62641,FLOCK 4G 27,2025-01-14,None,115.0,LLEO/S,Dove 254a
62642,FLOCK 4G 29,2025-01-14,None,115.0,LLEO/S,Dove 2547
62643,FLOCK 4G 32,2025-01-14,None,115.0,LLEO/S,Dove 250f
62644,ANSER-LS,2025-01-14,None,4.0,LLEO/S,ANSER-L-S
62645,FLOCK 4G 22,2025-01-14,None,4.0,LLEO/S,Dove 24e9
62646,FLOCK 4G 25,2025-01-14,None,4.0,LLEO/S,Dove 252d
62647,FLOCK 4G 23,2025-01-14,None,4.0,LLEO/S,Dove 2535
62648,LIME,2025-01-14,None,10.0,LLEO/S,AE1d
62650,FLOCK 4G 34,2025-01-14,None,10.0,LLEO/S,Dove 2546
62651,FLOCK 4G 21,2025-01-14,None,10.0,LLEO/S,Dove 2540
62652,FLOCK 4G 31,2025-01-14,None,10.0,LLEO/S,Dove 2549
62653,PAUSAT-1,2025-01-14,None,30.0,LLEO/S,PAUSAT-1
62654,BRO-16,2025-01-14,None,10.0,LLEO/S,AE1c
62658,TROLL,2025-01-14,None,10.0,LLEO/S,TROLL
62659,FLOCK 4G 4,2025-01-14,None,10.0,LLEO/S,Dove 24b8
62660,FLOCK 4G 6,2025-01-14,None,10.0,LLEO/S,Dove 2530
62661,FLOCK 4G 2,2025-01-14,None,10.0,LLEO/S,Dove 2527
