NORAD CAT ID,NAME,PAYLOAD NAME,LAUNCH DATE,REENTRY DATE,MASS (kg),DRY MASS (kg)
45233,Starlink 1238,Starlink V1.0-L4-56,2020 Feb 17,-,260,248
45234,Starlink 1243,Starlink V1.0-L4-57,2020 Feb 17,2024 Aug 31 2351,260,248
45235,Starlink 1246,Starlink V1.0-L4-58,2020 Feb 17,-,260,248
45236,Starlink 1247,Starlink V1.0-L4-59,2020 Feb 17,-,260,248
45237,Starlink 1270,Starlink V1.0-L4-60,2020 Feb 17,-,260,248
45238,Starlink deployment rail,-,2020 Feb 17,2020 Mar 25,100,100
45239,Starlink deployment rail,-,2020 Feb 17,2020 Mar 21,100,100
45240,Starlink deployment rail,-,2020 Feb 17,2020 Mar 22,100,100
45241,Starlink deployment rail,-,2020 Feb 17,2020 Mar 23,100,100
45360,Starlink 1279,Starlink V1.0-L5-23,2020 Mar 18,-,260,248
45361,Starlink 1301,Starlink V1.0-L5-44,2020 Mar 18,-,260,248
45362,Starlink 1306,Starlink V1.0-L5-49,2020 Mar 18,-,260,248
45363,Starlink 1311,Starlink V1.0-L5-54,2020 Mar 18,2020 Sep 25 0737,260,248
45364,Starlink 1313,Starlink V1.0-L5-56,2020 Mar 18,2024 Nov 29 1600,260,248
45365,Starlink 1317,Starlink V1.0-L5-58,2020 Mar 18,2023 Nov 14 1005,260,248
45366,Starlink 1262,Starlink V1.0-L5-09,2020 Mar 18,-,260,248
45367,Starlink 1273,Starlink V1.0-L5-17,2020 Mar 18,-,260,248
45368,Starlink 1276,Starlink V1.0-L5-20,2020 Mar 18,-,260,248
45369,Starlink 1277,Starlink V1.0-L5-21,2020 Mar 18,-,260,248
45370,Starlink 1281,Starlink V1.0-L5-25,2020 Mar 18,-,260,248
45371,Starlink 1287,Starlink V1.0-L5-31,2020 Mar 18,2024 Aug 17,260,248
45372,Starlink 1288,Starlink V1.0-L5-32,2020 Mar 18,2024 Sep  7 1300?,260,248
45373,Starlink 1295,Starlink V1.0-L5-38,2020 Mar 18,2025 Apr 19 2340,260,248
45374,Starlink 1300,Starlink V1.0-L5-43,2020 Mar 18,-,260,248
45375,Starlink 1302,Starlink V1.0-L5-45,2020 Mar 18,-,260,248
45376,Starlink 1304,Starlink V1.0-L5-47,2020 Mar 18,-,260,248
45377,Starlink 1305,Starlink V1.0-L5-48,2020 Mar 18,-,260,248
45378,Starlink 1310,Starlink V1.0-L5-53,2020 Mar 18,2024 Jul 26,260,248
45379,Starlink 1319,Starlink V1.0-L5-60,2020 Mar 18,-,260,248
45380,Starlink 1207,Starlink V1.0-L5-01,2020 Mar 18,2025 Feb 11 1628,260,248
45381,Starlink 1258,Starlink V1.0-L5-06,2020 Mar 18,-,260,248
45382,Starlink 1264,Starlink V1.0-L5-11,2020 Mar 18,2023 Dec  7 2127,260,248
45383,Starlink 1266,Starlink V1.0-L5-13,2020 Mar 18,-,260,248
45384,Starlink 1267,Starlink V1.0-L5-14,2020 Mar 18,-,260,248
45385,Starlink 1268,Starlink V1.0-L5-15,2020 Mar 18,2020 Nov 19 1820?,260,248
45386,Starlink 1272,Starlink V1.0-L5-16,2020 Mar 18,-,260,248
45387,Starlink 1274,Starlink V1.0-L5-18,2020 Mar 18,-,260,248
45388,Starlink 1280,Starlink V1.0-L5-24,2020 Mar 18,-,260,248
45389,Starlink 1283,Starlink V1.0-L5-27,2020 Mar 18,-,260,248
45390,Starlink 1284,Starlink V1.0-L5-28,2020 Mar 18,-,260,248
45391,Starlink 1289,Starlink V1.0-L5-33,2020 Mar 18,2024 Sep 26 1043,260,248
45392,Starlink 1290,Starlink V1.0-L5-34,2020 Mar 18,2024 May  2 1828,260,248
45393,Starlink 1291,Starlink V1.0-L5-35,2020 Mar 18,2025 Feb 23 2100?,260,248
45394,Starlink 1292,Starlink V1.0-L5-36,2020 Mar 18,-,260,248
45395,Starlink 1297,Starlink V1.0-L5-40,2020 Mar 18,-,260,248
45396,Starlink 1303,Starlink V1.0-L5-46,2020 Mar 18,2025 Apr  6 1941,260,248
45397,Starlink 1307,Starlink V1.0-L5-50,2020 Mar 18,-,260,248
45398,Starlink 1312,Starlink V1.0-L5-55,2020 Mar 18,-,260,248
45399,Starlink 1255,Starlink V1.0-L5-03,2020 Mar 18,-,260,248
45400,Starlink 1213,Starlink V1.0-L5-02,2020 Mar 18,2025 Feb 27 1311?,260,248
45401,Starlink 1256,Starlink V1.0-L5-04,2020 Mar 18,2025 Jun 18 1500?,260,248
45402,Starlink 1257,Starlink V1.0-L5-05,2020 Mar 18,2024 Aug 24 1124,260,248
45403,Starlink 1259,Starlink V1.0-L5-07,2020 Mar 18,-,260,248
45404,Starlink 1260,Starlink V1.0-L5-08,2020 Mar 18,-,260,248
45405,Starlink 1263,Starlink V1.0-L5-10,2020 Mar 18,-,260,248
45406,Starlink 1265,Starlink V1.0-L5-12,2020 Mar 18,-,260,248
45407,Starlink 1275,Starlink V1.0-L5-19,2020 Mar 18,2025 Jan  5 2044,260,248
45408,Starlink 1278,Starlink V1.0-L5-22,2020 Mar 18,-,260,248
45409,Starlink 1282,Starlink V1.0-L5-26,2020 Mar 18,2025 Apr 26 1309?,260,248
45410,Starlink 1285,Starlink V1.0-L5-29,2020 Mar 18,2022 May  9 0030?,260,248
45411,Starlink 1293,Starlink V1.0-L5-37,2020 Mar 18,2025 Apr  4 1944?,260,248
45412,Starlink 1296,Starlink V1.0-L5-39,2020 Mar 18,-,260,248
45413,Starlink 1298,Starlink V1.0-L5-41,2020 Mar 18,-,260,248
45414,Starlink 1309,Starlink V1.0-L5-52,2020 Mar 18,-,260,248
45415,Starlink 1316,Starlink V1.0-L5-57,2020 Mar 18,-,260,248
45416,Starlink 1318,Starlink V1.0-L5-59,2020 Mar 18,-,260,248
45417,Starlink 1286,Starlink V1.0-L5-30,2020 Mar 18,-,260,248
45418,Starlink 1299,Starlink V1.0-L5-42,2020 Mar 18,2023 Aug 24,260,248
45419,Starlink 1308,Starlink V1.0-L5-51,2020 Mar 18,-,260,248
45420,Starlink deployment rail,-,2020 Mar 18,2020 Apr 14,100,100
45421,Starlink deployment rail,-,2020 Mar 18,2020 Apr 13,100,100
45422,Starlink deployment rail,-,2020 Mar 18,2020 Apr 13,100,100
45423,Starlink deployment rail,-,2020 Mar 18,2020 Apr 16,100,100
45531,Starlink 1329,Starlink V1.0-L6-01,2020 Apr 22,-,260,248
45532,Starlink 1338,Starlink V1.0-L6-02,2020 Apr 22,-,260,248
45533,Starlink 1339,Starlink V1.0-L6-03,2020 Apr 22,2022 Sep 11 1928,260,248
45534,Starlink 1341,Starlink V1.0-L6-04,2020 Apr 22,2025 Feb 24 2048,260,248
45535,Starlink 1350,Starlink V1.0-L6-05,2020 Apr 22,-,260,248
45536,Starlink 1352,Starlink V1.0-L6-06,2020 Apr 22,2025 Jun 26 2259,260,248
45537,Starlink 1353,Starlink V1.0-L6-07,2020 Apr 22,2023 Feb 21 1027,260,248
45538,Starlink 1362,Starlink V1.0-L6-08,2020 Apr 22,-,260,248
45539,Starlink 1367,Starlink V1.0-L6-09,2020 Apr 22,2022 Aug 15 0425,260,248
45540,Starlink 1368,Starlink V1.0-L6-10,2020 Apr 22,-,260,248
45541,Starlink 1369,Starlink V1.0-L6-11,2020 Apr 22,2025 Apr  5 2000?,260,248
45542,Starlink 1371,Starlink V1.0-L6-12,2020 Apr 22,-,260,248
45543,Starlink 1372,Starlink V1.0-L6-13,2020 Apr 22,-,260,248
45544,Starlink 1373,Starlink V1.0-L6-14,2020 Apr 22,-,260,248
45545,Starlink 1374,Starlink V1.0-L6-15,2020 Apr 22,2025 Feb 22 1222,260,248
45546,Starlink 1375,Starlink V1.0-L6-16,2020 Apr 22,2025 Mar 12 1800?,260,248
45547,Starlink 1377,Starlink V1.0-L6-17,2020 Apr 22,2024 Sep  8 2044,260,248
45548,Starlink 1378,Starlink V1.0-L6-18,2020 Apr 22,2025 Feb 25 2145?,260,248
45549,Starlink 1379,Starlink V1.0-L6-19,2020 Apr 22,2022 Feb 16 0211,260,248
45550,Starlink 1390,Starlink V1.0-L6-20,2020 Apr 22,2025 Mar 21 0921?,260,248
45551,Starlink 1294,Starlink V1.0-L6-21,2020 Apr 22,-,260,248
45552,Starlink 1322,Starlink V1.0-L6-22,2020 Apr 22,2022 Aug 22 0143,260,248
45553,Starlink 1323,Starlink V1.0-L6-23,2020 Apr 22,-,260,248
45554,Starlink 1325,Starlink V1.0-L6-24,2020 Apr 22,-,260,248
45555,Starlink 1327,Starlink V1.0-L6-25,2020 Apr 22,-,260,248
45556,Starlink 1334,Starlink V1.0-L6-26,2020 Apr 22,2025 Jun  6 1259,260,248
45557,Starlink 1336,Starlink V1.0-L6-27,2020 Apr 22,-,260,248
45558,Starlink 1342,Starlink V1.0-L6-28,2020 Apr 22,-,260,248
45559,Starlink 1344,Starlink V1.0-L6-29,2020 Apr 22,2024 Sep 19 0705?,260,248
45560,Starlink 1346,Starlink V1.0-L6-30,2020 Apr 22,2025 Apr 12 0445?,260,248
45561,Starlink 1348,Starlink V1.0-L6-31,2020 Apr 22,2023 Aug  4 2217,260,248
45562,Starlink 1354,Starlink V1.0-L6-32,2020 Apr 22,2025 Jan  1 0240,260,248
45563,Starlink 1355,Starlink V1.0-L6-33,2020 Apr 22,-,260,248
45564,Starlink 1356,Starlink V1.0-L6-34,2020 Apr 22,-,260,248
45565,Starlink 1357,Starlink V1.0-L6-35,2020 Apr 22,-,260,248
45566,Starlink 1358,Starlink V1.0-L6-36,2020 Apr 22,2025 May 13 0452?,260,248
45567,Starlink 1361,Starlink V1.0-L6-37,2020 Apr 22,-,260,248
45568,Starlink 1363,Starlink V1.0-L6-38,2020 Apr 22,-,260,248
45569,Starlink 1366,Starlink V1.0-L6-39,2020 Apr 22,-,260,248
45570,Starlink 1376,Starlink V1.0-L6-40,2020 Apr 22,-,260,248
45571,Starlink 1261,Starlink V1.0-L6-41,2020 Apr 22,2024 Jan 12 1007,260,248
45572,Starlink 1320,Starlink V1.0-L6-42,2020 Apr 22,-,260,248
45573,Starlink 1321,Starlink V1.0-L6-43,2020 Apr 22,-,260,248
45574,Starlink 1324,Starlink V1.0-L6-44,2020 Apr 22,2024 Jul 20 1931,260,248
45575,Starlink 1326,Starlink V1.0-L6-45,2020 Apr 22,2023 Jun  3 1221,260,248
45576,Starlink 1328,Starlink V1.0-L6-46,2020 Apr 22,-,260,248
45577,Starlink 1330,Starlink V1.0-L6-47,2020 Apr 22,2023 Nov 21 1823,260,248
45578,Starlink 1331,Starlink V1.0-L6-48,2020 Apr 22,-,260,248
45579,Starlink 1332,Starlink V1.0-L6-49,2020 Apr 22,2025 May  6 0100,260,248
45580,Starlink 1333,Starlink V1.0-L6-50,2020 Apr 22,-,260,248
45581,Starlink 1335,Starlink V1.0-L6-51,2020 Apr 22,-,260,248
45582,Starlink 1337,Starlink V1.0-L6-52,2020 Apr 22,-,260,248
45583,Starlink 1340,Starlink V1.0-L6-53,2020 Apr 22,2024 Aug  7,260,248
45584,Starlink 1343,Starlink V1.0-L6-54,2020 Apr 22,2023 Nov 12 0741,260,248
45585,Starlink 1345,Starlink V1.0-L6-55,2020 Apr 22,2022 Jan  9 0151,260,248
45586,Starlink 1347,Starlink V1.0-L6-56,2020 Apr 22,-,260,248
45587,Starlink 1349,Starlink V1.0-L6-57,2020 Apr 22,-,260,248
45588,Starlink 1360,Starlink V1.0-L6-58,2020 Apr 22,-,260,248
45589,Starlink 1364,Starlink V1.0-L6-59,2020 Apr 22,-,260,248
45590,Starlink 1365,Starlink V1.0-L6-60,2020 Apr 22,-,260,248
45591,Starlink deployment rail,-,2020 Apr 22,2020 May 24,100,100
45592,Starlink deployment rail,-,2020 Apr 22,2020 May 24,100,100
45593,Starlink deployment rail,-,2020 Apr 22,2020 May 24,100,100
45594,Starlink deployment rail,-,2020 Apr 22,2020 May 24,100,100
45657,Starlink 1440,Starlink V1.0-L7-01,2020 Jun  4,2020 Jul 14 1458,260,248
45658,Starlink 1441,Starlink V1.0-L7-02,2020 Jun  4,2024 Aug  7 1429,260,248
45659,Starlink 1442,Starlink V1.0-L7-03,2020 Jun  4,2024 Jun  9 0732,260,248
45660,Starlink 1443,Starlink V1.0-L7-04,2020 Jun  4,-,260,248
45661,Starlink 1444,Starlink V1.0-L7-05,2020 Jun  4,2025 Apr 19 0752,260,248
45662,Starlink 1445,Starlink V1.0-L7-06,2020 Jun  4,2024 Dec 19,260,248
45663,Starlink 1446,Starlink V1.0-L7-07,2020 Jun  4,-,260,248
45664,Starlink 1447,Starlink V1.0-L7-08,2020 Jun  4,2021 Jan  8 0600?,260,248
45665,Starlink 1448,Starlink V1.0-L7-09,2020 Jun  4,-,260,248
45666,Starlink 1449,Starlink V1.0-L7-10,2020 Jun  4,2025 May  7 2230?,260,248
45667,Starlink 1450,Starlink V1.0-L7-11,2020 Jun  4,2024 Aug 17 1703,260,248
45668,Starlink 1451,Starlink V1.0-L7-12,2020 Jun  4,-,260,248
45669,Starlink 1452,Starlink V1.0-L7-13,2020 Jun  4,-,260,248
45670,Starlink 1453,Starlink V1.0-L7-14,2020 Jun  4,-,260,248
45671,Starlink 1454,Starlink V1.0-L7-15,2020 Jun  4,-,260,248
45672,Starlink 1455,Starlink V1.0-L7-16,2020 Jun  4,2024 Oct  4 2312,260,248
45673,Starlink 1456,Starlink V1.0-L7-17,2020 Jun  4,-,260,248
45674,Starlink 1457,Starlink V1.0-L7-18,2020 Jun  4,-,260,248
45675,Starlink 1458,Starlink V1.0-L7-19,2020 Jun  4,-,260,248
45676,Starlink 1460,Starlink V1.0-L7-20,2020 Jun  4,-,260,248
45677,Starlink 1392,Starlink V1.0-L7-21,2020 Jun  4,-,260,248
45678,Starlink 1393,Starlink V1.0-L7-22,2020 Jun  4,2025 Mar  7 0415?,260,248
45679,Starlink 1394,Starlink V1.0-L7-23,2020 Jun  4,-,260,248
45680,Starlink 1395,Starlink V1.0-L7-24,2020 Jun  4,2025 Apr 26 0155,260,248
45681,Starlink 1396,Starlink V1.0-L7-25,2020 Jun  4,2024 Jul  6 1418,260,248
45682,Starlink 1397,Starlink V1.0-L7-26,2020 Jun  4,2025 May  5 0115,260,248
45683,Starlink 1399,Starlink V1.0-L7-27,2020 Jun  4,2025 Mar 23 0802,260,248
45684,Starlink 1401,Starlink V1.0-L7-28,2020 Jun  4,2025 Feb  7 0402,260,248
45685,Starlink 1402,Starlink V1.0-L7-29,2020 Jun  4,-,260,248
45686,Starlink 1404,Starlink V1.0-L7-30,2020 Jun  4,-,260,248
45687,Starlink 1406,Starlink V1.0-L7-31,2020 Jun  4,2022 Mar  6 2047,260,248
45688,Starlink 1408,Starlink V1.0-L7-32,2020 Jun  4,2025 Mar  2 1854,260,248
45689,Starlink 1413,Starlink V1.0-L7-33,2020 Jun  4,-,260,248
45690,Starlink 1414,Starlink V1.0-L7-34,2020 Jun  4,2025 Apr  8 0500?,260,248
45691,Starlink 1415,Starlink V1.0-L7-35,2020 Jun  4,2024 Aug 10 0430?,260,248
45692,Starlink 1416,Starlink V1.0-L7-36,2020 Jun  4,2024 Sep 23 0107,260,248
45693,Starlink 1417,Starlink V1.0-L7-37,2020 Jun  4,-,260,248
45694,Starlink 1419,Starlink V1.0-L7-38,2020 Jun  4,2023 Sep 24 1058,260,248
45695,Starlink 1420,Starlink V1.0-L7-39,2020 Jun  4,-,260,248
45696,Starlink 1422,Starlink V1.0-L7-40,2020 Jun  4,-,260,248
45697,Starlink 1351,Starlink V1.0-L7-41,2020 Jun  4,-,260,248
45698,Starlink 1370,Starlink V1.0-L7-42,2020 Jun  4,2024 Jul 27 2141?,260,248
45699,Starlink 1398,Starlink V1.0-L7-43,2020 Jun  4,-,260,248
45700,Starlink 1400,Starlink V1.0-L7-44,2020 Jun  4,-,260,248
45701,Starlink 1403,Starlink V1.0-L7-45,2020 Jun  4,-,260,248
45702,Starlink 1405,Starlink V1.0-L7-46,2020 Jun  4,-,260,248
45703,Starlink 1407,Starlink V1.0-L7-47,2020 Jun  4,-,260,248
45704,Starlink 1409,Starlink V1.0-L7-48,2020 Jun  4,2024 Aug  2 1207,260,248
45705,Starlink 1410,Starlink V1.0-L7-49,2020 Jun  4,2024 Jan 20 0655,260,248
45706,Starlink 1411,Starlink V1.0-L7-50,2020 Jun  4,-,260,248
45707,Starlink 1412,Starlink V1.0-L7-51,2020 Jun  4,2025 Jun 15 1930?,260,248
45708,Starlink 1418,Starlink V1.0-L7-52,2020 Jun  4,2025 Apr 12 0235,260,248
45709,Starlink 1421,Starlink V1.0-L7-53,2020 Jun  4,2024 Aug 29,260,248
45710,Starlink 1423,Starlink V1.0-L7-54,2020 Jun  4,-,260,248
45711,Starlink 1433,Starlink V1.0-L7-55,2020 Jun  4,-,260,248
45712,Starlink 1434,Starlink V1.0-L7-56,2020 Jun  4,-,260,248
45713,Starlink 1436,Starlink V1.0-L7-57,2020 Jun  4,2024 Jun 22 2253,260,248
45714,Starlink 1437,Starlink V1.0-L7-58,2020 Jun  4,2024 Aug 21 0900?,260,248
45715,Starlink 1438,Starlink V1.0-L7-59 (U),2020 Jun  4,2021 Jun 26 1810?,260,248
45716,Starlink 1439,Starlink V1.0-L7-60,2020 Jun  4,2022 Mar 13 0600?,260,248
45717,Starlink deployment rail,-,2020 Jun  4,2020 Jul 12,100,100
45718,Starlink deployment rail,-,2020 Jun  4,2020 Jul  9,100,100
45719,Starlink deployment rail,-,2020 Jun  4,2020 Jul  7,100,100
45720,Starlink deployment rail,-,2020 Jun  4,2020 Jul 13,100,100
45730,Starlink 1461,Starlink V1.0-L8-03,2020 Jun 13,2024 Aug 23 2210?,260,248
45731,Starlink 1465,Starlink V1.0-L8-07,2020 Jun 13,-,260,248
45732,Starlink 1466,Starlink V1.0-L8-08,2020 Jun 13,2024 Sep  2 0516,260,248
45733,Starlink 1467,Starlink V1.0-L8-09,2020 Jun 13,2024 Nov 23 2037,260,248
45734,Starlink 1468,Starlink V1.0-L8-10,2020 Jun 13,2024 Dec 28 1924?,260,248
45735,Starlink 1471,Starlink V1.0-L8-13,2020 Jun 13,-,260,248
45736,Starlink 1472,Starlink V1.0-L8-14,2020 Jun 13,2023 Dec  9 0027,260,248
45737,Starlink 1473,Starlink V1.0-L8-15 (U),2020 Jun 13,2021 Jun 28 1600?,260,248
45738,Starlink 1474,Starlink V1.0-L8-16,2020 Jun 13,-,260,248
45739,Starlink 1475,Starlink V1.0-L8-17,2020 Jun 13,-,260,248
45740,Starlink 1479,Starlink V1.0-L8-21,2020 Jun 13,2025 Jan 22 0628,260,248
45741,Starlink 1480,Starlink V1.0-L8-22,2020 Jun 13,-,260,248
45742,Starlink 1481,Starlink V1.0-L8-23,2020 Jun 13,-,260,248
45743,Starlink 1483,Starlink V1.0-L8-25,2020 Jun 13,2024 Dec 21 1601,260,248
45744,Starlink 1500,Starlink V1.0-L8-42,2020 Jun 13,-,260,248
45745,Starlink 1503,Starlink V1.0-L8-45,2020 Jun 13,2025 May 15 1100?,260,248
45746,Starlink 1504,Starlink V1.0-L8-46,2020 Jun 13,-,260,248
45747,Starlink 1506,Starlink V1.0-L8-48,2020 Jun 13,-,260,248
45748,Starlink 1507,Starlink V1.0-L8-49,2020 Jun 13,2025 Jun 16 0725?,260,248
45749,Starlink 1516,Starlink V1.0-L8-56,2020 Jun 13,2021 Jun 19 1735,260,248
45750,Starlink 1391,Starlink V1.0-L8-01,2020 Jun 13,2025 Feb 24 0602,260,248
45751,Starlink 1464,Starlink V1.0-L8-06,2020 Jun 13,-,260,248
45752,Starlink 1469,Starlink V1.0-L8-11,2020 Jun 13,2022 Aug 22 0933,260,248
45753,Starlink 1476,Starlink V1.0-L8-18,2020 Jun 13,-,260,248
45754,Starlink 1477,Starlink V1.0-L8-19,2020 Jun 13,-,260,248
45755,Starlink 1478,Starlink V1.0-L8-20,2020 Jun 13,-,260,248
45756,Starlink 1484,Starlink V1.0-L8-26,2020 Jun 13,-,260,248
45757,Starlink 1486,Starlink V1.0-L8-28,2020 Jun 13,2025 Jan  4 0653,260,248
45758,Starlink 1487,Starlink V1.0-L8-29,2020 Jun 13,-,260,248
45759,Starlink 1493,Starlink V1.0-L8-35,2020 Jun 13,-,260,248
45760,Starlink 1494,Starlink V1.0-L8-36,2020 Jun 13,-,260,248
45761,Starlink 1495,Starlink V1.0-L8-37,2020 Jun 13,2022 Nov 28 0005?,260,248
45762,Starlink 1499,Starlink V1.0-L8-41,2020 Jun 13,2024 Dec 19?,260,248
45763,Starlink 1501,Starlink V1.0-L8-43,2020 Jun 13,2022 Jul 25 0800?,260,248
45764,Starlink 1502,Starlink V1.0-L8-44,2020 Jun 13,-,260,248
45765,Starlink 1508,Starlink V1.0-L8-50,2020 Jun 13,2021 Oct 25 1627,260,248
45766,Starlink 1509,Starlink V1.0-L8-51,2020 Jun 13,2024 Nov 24 1657,260,248
45767,Starlink 1511,Starlink V1.0-L8-53,2020 Jun 13,2024 Dec 29 1100?,260,248
45768,Starlink 1521,Starlink V1.0-L8-58,2020 Jun 13,2024 Mar  9 0551?,260,248
45769,Starlink 1459,Starlink V1.0-L8-02,2020 Jun 13,2024 Nov  6 0600?,260,248
45770,Starlink 1462,Starlink V1.0-L8-04,2020 Jun 13,2024 Oct 17 2120,260,248
45771,Starlink 1463,Starlink V1.0-L8-05,2020 Jun 13,2025 Mar 22 0231?,260,248
45772,Starlink 1470,Starlink V1.0-L8-12,2020 Jun 13,-,260,248
45773,Starlink 1482,Starlink V1.0-L8-24,2020 Jun 13,-,260,248
45774,Starlink 1485,Starlink V1.0-L8-27,2020 Jun 13,-,260,248
45775,Starlink 1488,Starlink V1.0-L8-30,2020 Jun 13,2024 Nov 12,260,248
45776,Starlink 1489,Starlink V1.0-L8-31,2020 Jun 13,2025 Jun 20 1815?,260,248
45777,Starlink 1490,Starlink V1.0-L8-32,2020 Jun 13,2025 Jan 28 0950,260,248
45778,Starlink 1491,Starlink V1.0-L8-33,2020 Jun 13,-,260,248
45779,Starlink 1492,Starlink V1.0-L8-34,2020 Jun 13,2025 Jan 28 0300?,260,248
45780,Starlink 1496,Starlink V1.0-L8-38,2020 Jun 13,-,260,248
45781,Starlink 1497,Starlink V1.0-L8-39,2020 Jun 13,-,260,248
45782,Starlink 1498,Starlink V1.0-L8-40,2020 Jun 13,2024 Dec  4 0826,260,248
45783,Starlink 1505,Starlink V1.0-L8-47,2020 Jun 13,2024 Nov  2 1745?,260,248
45784,Starlink 1510,Starlink V1.0-L8-52,2020 Jun 13,-,260,248
45785,Starlink 1512,Starlink V1.0-L8-54,2020 Jun 13,2024 Dec 10 1157,260,248
45786,Starlink 1513,Starlink V1.0-L8-55,2020 Jun 13,-,260,248
45787,Starlink 1517,Starlink V1.0-L8-57,2020 Jun 13,2025 Jun  6 0300?,260,248
45791,Starlink deployment rail,-,2020 Jun 13,2020 Jul 26,100,100
45792,Starlink deployment rail,adapter?,2020 Jun 13,2020 Jul 26,100,100
45793,Starlink deployment rail,-,2020 Jun 13,2020 Jul 21,100,100
45798,Starlink deployment rail,-,2020 Jun 13,2020 Jul 19,100,100
46027,Starlink 1522,Starlink V1.0-L9-03,2020 Aug  7,-,260,248
46028,Starlink 1523,Starlink V1.0-L9-04,2020 Aug  7,-,260,248
46029,Starlink 1526,Starlink V1.0-L9-07,2020 Aug  7,-,260,248
46030,Starlink 1534,Starlink V1.0-L9-13,2020 Aug  7,2024 Dec 24 1117,260,248
46031,Starlink 1544,Starlink V1.0-L9-22,2020 Aug  7,2024 Dec 26 2129,260,248
46032,Starlink 1555,Starlink V1.0-L9-28,2020 Aug  7,-,260,248
46033,Starlink 1556,Starlink V1.0-L9-29,2020 Aug  7,-,260,248
46034,Starlink 1557,Starlink V1.0-L9-30,2020 Aug  7,-,260,248
46035,Starlink 1558,Starlink V1.0-L9-31,2020 Aug  7,-,260,248
46036,Starlink 1560,Starlink V1.0-L9-33,2020 Aug  7,-,260,248
46037,Starlink 1565,Starlink V1.0-L9-38,2020 Aug  7,2025 Apr 29,260,248
46038,Starlink 1567,Starlink V1.0-L9-40,2020 Aug  7,-,260,248
46039,Starlink 1569,Starlink V1.0-L9-42,2020 Aug  7,-,260,248
46040,Starlink 1576,Starlink V1.0-L9-48,2020 Aug  7,2024 May 20 1027?,260,248
46041,Starlink 1580,Starlink V1.0-L9-52,2020 Aug  7,2025 Apr  1 1626,260,248
46042,Starlink 1581,Starlink V1.0-L9-53,2020 Aug  7,2025 Mar 26 1705,260,248
46043,Starlink 1582,Starlink V1.0-L9-54,2020 Aug  7,-,260,248
46044,Starlink 1584,Starlink V1.0-L9-56,2020 Aug  7,2024 May 24 0755?,260,248
46045,Starlink 1591,Starlink V1.0-L9-57,2020 Aug  7,-,260,248
46046,Starlink 1514,Starlink V1.0-L9-01,2020 Aug  7,2022 Jul 17 1207,260,248
46047,Starlink 1524,Starlink V1.0-L9-05,2020 Aug  7,-,260,248
46048,Starlink 1527,Starlink V1.0-L9-08,2020 Aug  7,-,260,248
46049,Starlink 1530,Starlink V1.0-L9-10,2020 Aug  7,2024 Jun 22 2022,260,248
46050,Starlink 1535,Starlink V1.0-L9-14,2020 Aug  7,2022 Jan  7 2152,260,248
46051,Starlink 1540,Starlink V1.0-L9-18,2020 Aug  7,-,260,248
46052,Starlink 1541,Starlink V1.0-L9-19,2020 Aug  7,-,260,248
46053,Starlink 1543,Starlink V1.0-L9-21,2020 Aug  7,-,260,248
46054,Starlink 1548,Starlink V1.0-L9-23,2020 Aug  7,-,260,248
46055,Starlink 1554,Starlink V1.0-L9-27,2020 Aug  7,-,260,248
46056,Starlink 1561,Starlink V1.0-L9-34,2020 Aug  7,2023 Nov 14 1307,260,248
46057,Starlink 1562,Starlink V1.0-L9-35,2020 Aug  7,2021 Aug 18 1904,260,248
46058,Starlink 1564,Starlink V1.0-L9-37,2020 Aug  7,-,260,248
46059,Starlink 1570,Starlink V1.0-L9-43,2020 Aug  7,-,260,248
46060,Starlink 1572,Starlink V1.0-L9-45,2020 Aug  7,-,260,248
46061,Starlink 1573,Starlink V1.0-L9-46,2020 Aug  7,-,260,248
46062,Starlink 1574,Starlink V1.0-L9-47,2020 Aug  7,2025 Jan 11 0400?,260,248
46063,Starlink 1577,Starlink V1.0-L9-49,2020 Aug  7,-,260,248
46064,Starlink 1583,Starlink V1.0-L9-55,2020 Aug  7,-,260,248
46065,Starlink 1515,Starlink V1.0-L9-02,2020 Aug  7,2023 Nov 29 1440,260,248
46066,Starlink 1525,Starlink V1.0-L9-06,2020 Aug  7,-,260,248
46067,Starlink 1529,Starlink V1.0-L9-09,2020 Aug  7,2024 Apr 22,260,248
46068,Starlink 1532,Starlink V1.0-L9-11,2020 Aug  7,2024 Aug 16,260,248
46069,Starlink 1533,Starlink V1.0-L9-12,2020 Aug  7,2025 Apr 12 0000,260,248
46070,Starlink 1536,Starlink V1.0-L9-15,2020 Aug  7,-,260,248
46071,Starlink 1538,Starlink V1.0-L9-16,2020 Aug  7,2024 Dec 30 1958,260,248
46072,Starlink 1539,Starlink V1.0-L9-17,2020 Aug  7,2024 Jun 26 0122,260,248
46073,Starlink 1542,Starlink V1.0-L9-20,2020 Aug  7,-,260,248
46074,Starlink 1549,Starlink V1.0-L9-24,2020 Aug  7,-,260,248
46075,Starlink 1551,Starlink V1.0-L9-25,2020 Aug  7,-,260,248
46076,Starlink 1552,Starlink V1.0-L9-26,2020 Aug  7,-,260,248
46077,Starlink 1559,Starlink V1.0-L9-32,2020 Aug  7,-,260,248
46078,Starlink 1563,Starlink V1.0-L9-36,2020 Aug  7,2025 Apr  6 0545,260,248
46079,Starlink 1566,Starlink V1.0-L9-39,2020 Aug  7,-,260,248
